Alpha_gain,Alpha_loss,Beta,Choice,Decay,Stim_Sequence,Subject,Trial,Trustee_Response
0.2,0.8,0,4,0.0,0,361,26.0,1
0.2,0.8,0,3,0.0,2,361,27.0,0
0.2,0.8,0,2,0.0,1,361,28.0,1
0.2,0.8,0,3,0.0,0,361,29.0,1
0.2,0.8,0,3,0.0,0,361,30.0,0
0.2,0.8,0,4,0.0,0,361,31.0,1
0.2,0.8,0,1,0.0,2,361,32.0,0
0.2,0.8,0,2,0.0,0,361,33.0,1
0.2,0.8,0,4,0.0,2,361,34.0,0
0.2,0.8,0,1,0.0,1,361,35.0,1
0.2,0.8,0,1,0.0,2,361,36.0,0
0.2,0.8,0,4,0.0,0,361,37.0,1
0.2,0.8,0,4,0.0,0,361,38.0,1
0.2,0.8,0,3,0.0,0,361,39.0,1
0.2,0.8,0,2,0.0,2,361,40.0,0
0.2,0.8,0,1,0.0,2,361,41.0,0
0.2,0.8,0,1,0.0,0,361,42.0,1
0.2,0.8,0,3,0.0,1,361,43.0,1
0.2,0.8,0,2,0.0,1,361,44.0,0
0.2,0.8,0,4,0.0,0,361,45.0,1
0.2,0.8,0,4,0.2,0,362,1.0,1
0.2,0.8,0,4,0.2,0,362,2.0,1
0.2,0.8,0,4,0.2,0,362,3.0,1
0.2,0.8,0,1,0.2,1,362,4.0,0
0.2,0.8,0,3,0.2,1,362,5.0,1
0.2,0.8,0,3,0.2,2,362,6.0,0
0.2,0.8,0,1,0.2,1,362,7.0,1
0.2,0.8,0,1,0.2,1,362,8.0,0
0.2,0.8,0,3,0.2,0,362,9.0,1
0.2,0.8,0,1,0.2,0,362,10.0,1
0.2,0.8,0,1,0.2,0,362,11.0,0
0.2,0.8,0,1,0.2,0,362,12.0,1
0.2,0.8,0,1,0.2,0,362,13.0,1
0.2,0.8,0,1,0.2,1,362,14.0,1
0.2,0.8,0,1,0.2,2,362,15.0,0
0.2,0.8,0,3,0.2,0,362,16.0,1
0.2,0.8,0,1,0.2,0,362,17.0,1
0.2,0.8,0,4,0.2,0,362,18.0,1
0.2,0.8,0,3,0.2,2,362,19.0,0
0.2,0.8,0,3,0.2,2,362,20.0,0
0.2,0.8,0,1,0.2,1,362,21.0,1
0.2,0.8,0,3,0.2,0,362,22.0,1
0.2,0.8,0,1,0.2,1,362,23.0,0
0.2,0.8,0,4,0.2,2,362,24.0,0
0.2,0.8,0,1,0.2,1,362,25.0,1
0.2,0.8,0,3,0.2,0,362,26.0,1
0.2,0.8,0,3,0.2,2,362,27.0,0
0.2,0.8,0,2,0.2,2,362,28.0,0
0.2,0.8,0,3,0.2,1,362,29.0,1
0.2,0.8,0,4,0.2,2,362,30.0,0
0.2,0.8,0,3,0.2,1,362,31.0,1
0.2,0.8,0,1,0.2,2,362,32.0,0
0.2,0.8,0,1,0.2,2,362,33.0,0
0.2,0.8,0,1,0.2,1,362,34.0,1
0.2,0.8,0,1,0.2,1,362,35.0,0
0.2,0.8,0,1,0.2,2,362,36.0,0
0.2,0.8,0,2,0.2,2,362,37.0,0
0.2,0.8,0,1,0.2,2,362,38.0,0
0.2,0.8,0,4,0.2,1,362,39.0,1
0.2,0.8,0,3,0.2,1,362,40.0,1
0.2,0.8,0,1,0.2,1,362,41.0,0
0.2,0.8,0,4,0.2,2,362,42.0,0
0.2,0.8,0,3,0.2,2,362,43.0,0
0.2,0.8,0,3,0.2,0,362,44.0,1
0.2,0.8,0,3,0.2,0,362,45.0,1
0.2,0.8,0,3,0.4,2,363,1.0,0
0.2,0.8,0,3,0.4,2,363,2.0,1
0.2,0.8,0,1,0.4,0,363,3.0,1
0.2,0.8,0,2,0.4,0,363,4.0,1
0.2,0.8,0,1,0.4,1,363,5.0,0
0.2,0.8,0,1,0.4,1,363,6.0,0
0.2,0.8,0,2,0.4,1,363,7.0,1
0.2,0.8,0,3,0.4,0,363,8.0,1
0.2,0.8,0,1,0.4,0,363,9.0,1
0.2,0.8,0,1,0.4,2,363,10.0,0
0.2,0.8,0,4,0.4,1,363,11.0,1
0.2,0.8,0,3,0.4,2,363,12.0,0
0.2,0.8,0,2,0.4,0,363,13.0,1
0.2,0.8,0,4,0.4,1,363,14.0,0
0.2,0.8,0,4,0.4,1,363,15.0,1
0.2,0.8,0,4,0.4,0,363,16.0,1
0.2,0.8,0,1,0.4,1,363,17.0,0
0.2,0.8,0,2,0.4,1,363,18.0,0
0.2,0.8,0,3,0.4,2,363,19.0,0
0.2,0.8,0,1,0.4,0,363,20.0,1
0.2,0.8,0,1,0.4,2,363,21.0,0
0.2,0.8,0,2,0.4,1,363,22.0,0
0.2,0.8,0,4,0.4,2,363,23.0,0
0.2,0.8,0,1,0.4,0,363,24.0,1
0.2,0.8,0,1,0.4,1,363,25.0,1
0.2,0.8,0,4,0.4,1,363,26.0,1
0.2,0.8,0,1,0.4,1,363,27.0,0
0.2,0.8,0,2,0.4,2,363,28.0,0
0.2,0.8,0,3,0.4,2,363,29.0,0
0.2,0.8,0,3,0.4,2,363,30.0,0
0.2,0.8,0,3,0.4,1,363,31.0,0
0.2,0.8,0,1,0.4,1,363,32.0,1
0.2,0.8,0,1,0.4,2,363,33.0,0
0.2,0.8,0,4,0.4,0,363,34.0,1
0.2,0.8,0,1,0.4,2,363,35.0,0
0.2,0.8,0,2,0.4,2,363,36.0,0
0.2,0.8,0,4,0.4,0,363,37.0,1
0.2,0.8,0,1,0.4,0,363,38.0,1
0.2,0.8,0,4,0.4,2,363,39.0,1
0.2,0.8,0,2,0.4,2,363,40.0,0
0.2,0.8,0,2,0.4,0,363,41.0,1
0.2,0.8,0,2,0.4,0,363,42.0,1
0.2,0.8,0,2,0.4,0,363,43.0,1
0.2,0.8,0,1,0.4,0,363,44.0,1
0.2,0.8,0,4,0.4,1,363,45.0,0
0.2,0.8,0,2,0.6,1,364,1.0,0
0.2,0.8,0,4,0.6,1,364,2.0,0
0.2,0.8,0,4,0.6,0,364,3.0,1
0.2,0.8,0,1,0.6,0,364,4.0,1
0.2,0.8,0,4,0.6,2,364,5.0,0
0.2,0.8,0,2,0.6,1,364,6.0,1
0.2,0.8,0,2,0.6,0,364,7.0,1
0.2,0.8,0,3,0.6,2,364,8.0,0
0.2,0.8,0,1,0.6,1,364,9.0,0
0.2,0.8,0,3,0.6,1,364,10.0,0
0.2,0.8,0,3,0.6,2,364,11.0,0
0.2,0.8,0,3,0.6,0,364,12.0,1
0.2,0.8,0,2,0.6,2,364,13.0,0
0.2,0.8,0,1,0.6,2,364,14.0,0
0.2,0.8,0,4,0.6,2,364,15.0,0
0.2,0.8,0,4,0.6,1,364,16.0,1
0.2,0.8,0,3,0.6,1,364,17.0,1
0.2,0.8,0,3,0.6,2,364,18.0,0
0.2,0.8,0,1,0.6,0,364,19.0,1
0.2,0.8,0,3,0.6,2,364,20.0,0
0.2,0.8,0,2,0.6,0,364,21.0,1
0.2,0.8,0,2,0.6,2,364,22.0,0
0.2,0.8,0,3,0.6,0,364,23.0,1
0.2,0.8,0,4,0.6,1,364,24.0,1
0.2,0.8,0,1,0.6,2,364,25.0,0
0.2,0.8,0,2,0.6,0,364,26.0,1
0.2,0.8,0,4,0.6,2,364,27.0,0
0.2,0.8,0,3,0.6,0,364,28.0,1
0.2,0.8,0,4,0.6,0,364,29.0,0
0.2,0.8,0,4,0.6,1,364,30.0,1
0.2,0.8,0,4,0.6,2,364,31.0,0
0.2,0.8,0,3,0.6,1,364,32.0,1
0.2,0.8,0,2,0.6,0,364,33.0,1
0.2,0.8,0,4,0.6,1,364,34.0,0
0.2,0.8,0,2,0.6,2,364,35.0,0
0.2,0.8,0,4,0.6,0,364,36.0,1
0.2,0.8,0,3,0.6,0,364,37.0,1
0.2,0.8,0,2,0.6,1,364,38.0,1
0.2,0.8,0,2,0.6,1,364,39.0,0
0.2,0.8,0,2,0.6,1,364,40.0,1
0.2,0.8,0,3,0.6,2,364,41.0,0
0.2,0.8,0,1,0.6,1,364,42.0,1
0.2,0.8,0,1,0.6,0,364,43.0,1
0.2,0.8,0,4,0.6,0,364,44.0,1
0.2,0.8,0,4,0.6,2,364,45.0,0
0.2,0.8,0,3,0.8,1,365,1.0,1
0.2,0.8,0,4,0.8,0,365,2.0,1
0.2,0.8,0,3,0.8,1,365,3.0,1
0.2,0.8,0,3,0.8,2,365,4.0,0
0.2,0.8,0,3,0.8,0,365,5.0,1
0.2,0.8,0,4,0.8,1,365,6.0,1
0.2,0.8,0,4,0.8,1,365,7.0,1
0.2,0.8,0,1,0.8,0,365,8.0,1
0.2,0.8,0,3,0.8,1,365,9.0,1
0.2,0.8,0,1,0.8,1,365,10.0,1
0.2,0.8,0,2,0.8,1,365,11.0,1
0.2,0.8,0,1,0.8,1,365,12.0,1
0.2,0.8,0,1,0.8,2,365,13.0,0
0.2,0.8,0,2,0.8,2,365,14.0,0
0.2,0.8,0,1,0.8,2,365,15.0,0
0.2,0.8,0,1,0.8,2,365,16.0,0
0.2,0.8,0,1,0.8,0,365,17.0,1
0.2,0.8,0,4,0.8,2,365,18.0,0
0.2,0.8,0,1,0.8,2,365,19.0,0
0.2,0.8,0,2,0.8,0,365,20.0,1
0.2,0.8,0,3,0.8,2,365,21.0,1
0.2,0.8,0,1,0.8,2,365,22.0,0
0.2,0.8,0,1,0.8,1,365,23.0,1
0.2,0.8,0,4,0.8,1,365,24.0,1
0.2,0.8,0,3,0.8,0,365,25.0,1
0.2,0.8,0,1,0.8,0,365,26.0,1
0.2,0.8,0,4,0.8,1,365,27.0,1
0.2,0.8,0,4,0.8,1,365,28.0,0
0.2,0.8,0,2,0.8,2,365,29.0,0
0.2,0.8,0,1,0.8,1,365,30.0,0
0.2,0.8,0,1,0.8,0,365,31.0,1
0.2,0.8,0,1,0.8,2,365,32.0,0
0.2,0.8,0,3,0.8,0,365,33.0,1
0.2,0.8,0,2,0.8,0,365,34.0,1
0.2,0.8,0,3,0.8,2,365,35.0,0
0.2,0.8,0,2,0.8,1,365,36.0,1
0.2,0.8,0,3,0.8,2,365,37.0,0
0.2,0.8,0,3,0.8,0,365,38.0,1
0.2,0.8,0,3,0.8,2,365,39.0,0
0.2,0.8,0,1,0.8,0,365,40.0,1
0.2,0.8,0,2,0.8,0,365,41.0,1
0.2,0.8,0,4,0.8,2,365,42.0,0
0.2,0.8,0,3,0.8,1,365,43.0,0
0.2,0.8,0,1,0.8,0,365,44.0,1
0.2,0.8,0,2,0.8,0,365,45.0,1
0.2,0.8,0,2,1.0,2,366,1.0,0
0.2,0.8,0,1,1.0,1,366,2.0,0
0.2,0.8,0,4,1.0,2,366,3.0,0
0.2,0.8,0,2,1.0,1,366,4.0,1
0.2,0.8,0,3,1.0,2,366,5.0,0
0.2,0.8,0,3,1.0,2,366,6.0,0
0.2,0.8,0,4,1.0,1,366,7.0,1
0.2,0.8,0,4,1.0,0,366,8.0,1
0.2,0.8,0,3,1.0,1,366,9.0,1
0.2,0.8,0,2,1.0,0,366,10.0,1
0.2,0.8,0,2,1.0,0,366,11.0,1
0.2,0.8,0,2,1.0,2,366,12.0,0
0.2,0.8,0,3,1.0,2,366,13.0,1
0.2,0.8,0,4,1.0,1,366,14.0,0
0.2,0.8,0,4,1.0,0,366,15.0,1
0.2,0.8,0,3,1.0,1,366,16.0,1
0.2,0.8,0,4,1.0,2,366,17.0,1
0.2,0.8,0,3,1.0,0,366,18.0,1
0.2,0.8,0,2,1.0,0,366,19.0,0
0.2,0.8,0,2,1.0,1,366,20.0,1
0.2,0.8,0,4,1.0,0,366,21.0,1
0.2,0.8,0,4,1.0,0,366,22.0,1
0.2,0.8,0,3,1.0,1,366,23.0,1
0.2,0.8,0,4,1.0,1,366,24.0,1
0.2,0.8,0,2,1.0,1,366,25.0,1
0.2,0.8,0,3,1.0,0,366,26.0,1
0.2,0.8,0,2,1.0,1,366,27.0,1
0.2,0.8,0,1,1.0,0,366,28.0,1
0.2,0.8,0,4,1.0,1,366,29.0,1
0.2,0.8,0,3,1.0,0,366,30.0,1
0.2,0.8,0,1,1.0,2,366,31.0,0
0.2,0.8,0,3,1.0,2,366,32.0,0
0.2,0.8,0,2,1.0,0,366,33.0,1
0.2,0.8,0,2,1.0,0,366,34.0,1
0.2,0.8,0,2,1.0,2,366,35.0,0
0.2,0.8,0,3,1.0,2,366,36.0,0
0.2,0.8,0,1,1.0,2,366,37.0,0
0.2,0.8,0,3,1.0,0,366,38.0,1
0.2,0.8,0,3,1.0,2,366,39.0,0
0.2,0.8,0,2,1.0,2,366,40.0,0
0.2,0.8,0,3,1.0,1,366,41.0,1
0.2,0.8,0,3,1.0,1,366,42.0,0
0.2,0.8,0,3,1.0,1,366,43.0,0
0.2,0.8,0,1,1.0,0,366,44.0,1
0.2,0.8,0,3,1.0,2,366,45.0,0
0.2,0.8,4,3,0.0,0,367,1.0,1
0.2,0.8,4,2,0.0,2,367,2.0,0
0.2,0.8,4,4,0.0,1,367,3.0,1
0.2,0.8,4,1,0.0,2,367,4.0,0
0.2,0.8,4,1,0.0,2,367,5.0,0
0.2,0.8,4,4,0.0,0,367,6.0,1
0.2,0.8,4,4,0.0,0,367,7.0,1
0.2,0.8,4,1,0.0,2,367,8.0,0
0.2,0.8,4,4,0.0,1,367,9.0,0
0.2,0.8,4,4,0.0,0,367,10.0,1
0.2,0.8,4,1,0.0,1,367,11.0,0
0.2,0.8,4,1,0.0,2,367,12.0,0
0.2,0.8,4,1,0.0,1,367,13.0,1
0.2,0.8,4,1,0.0,1,367,14.0,0
0.2,0.8,4,1,0.0,1,367,15.0,1
0.2,0.8,4,1,0.0,1,367,16.0,0
0.2,0.8,4,4,0.0,0,367,17.0,1
0.2,0.8,4,1,0.0,1,367,18.0,0
0.2,0.8,4,1,0.0,2,367,19.0,0
0.2,0.8,4,4,0.0,0,367,20.0,1
0.2,0.8,4,4,0.0,0,367,21.0,1
0.2,0.8,4,4,0.0,0,367,22.0,1
0.2,0.8,4,1,0.0,2,367,23.0,0
0.2,0.8,4,1,0.0,2,367,24.0,0
0.2,0.8,4,1,0.0,1,367,25.0,1
0.2,0.8,4,1,0.0,1,367,26.0,0
0.2,0.8,4,1,0.0,2,367,27.0,0
0.2,0.8,4,1,0.0,2,367,28.0,0
0.2,0.8,4,1,0.0,1,367,29.0,0
0.2,0.8,4,4,0.0,0,367,30.0,1
0.2,0.8,4,1,0.0,2,367,31.0,1
0.2,0.8,4,1,0.0,2,367,32.0,0
0.2,0.8,4,4,0.0,0,367,33.0,1
0.2,0.8,4,4,0.0,0,367,34.0,1
0.2,0.8,4,4,0.0,0,367,35.0,1
0.2,0.8,4,4,0.0,0,367,36.0,0
0.2,0.8,4,1,0.0,0,367,37.0,1
0.2,0.8,4,1,0.0,0,367,38.0,1
0.2,0.8,4,1,0.0,1,367,39.0,1
0.2,0.8,4,1,0.0,1,367,40.0,1
0.2,0.8,4,1,0.0,2,367,41.0,0
0.2,0.8,4,1,0.0,1,367,42.0,1
0.2,0.8,4,1,0.0,2,367,43.0,0
0.2,0.8,4,1,0.0,2,367,44.0,0
0.2,0.8,4,1,0.0,1,367,45.0,1
0.2,0.8,4,2,0.2,0,368,1.0,1
0.2,0.8,4,1,0.2,2,368,2.0,0
0.2,0.8,4,1,0.2,1,368,3.0,0
0.2,0.8,4,3,0.2,0,368,4.0,1
0.2,0.8,4,4,0.2,0,368,5.0,1
0.2,0.8,4,4,0.2,2,368,6.0,0
0.2,0.8,4,1,0.2,2,368,7.0,0
0.2,0.8,4,2,0.2,1,368,8.0,1
0.2,0.8,4,4,0.2,1,368,9.0,1
0.2,0.8,4,4,0.2,1,368,10.0,0
0.2,0.8,4,1,0.2,2,368,11.0,0
0.2,0.8,4,3,0.2,0,368,12.0,1
0.2,0.8,4,1,0.2,2,368,13.0,0
0.2,0.8,4,1,0.2,1,368,14.0,1
0.2,0.8,4,4,0.2,0,368,15.0,1
0.2,0.8,4,4,0.2,0,368,16.0,1
0.2,0.8,4,1,0.2,1,368,17.0,1
0.2,0.8,4,4,0.2,0,368,18.0,1
0.2,0.8,4,1,0.2,1,368,19.0,0
0.2,0.8,4,1,0.2,1,368,20.0,1
0.2,0.8,4,2,0.2,1,368,21.0,1
0.2,0.8,4,1,0.2,2,368,22.0,0
0.2,0.8,4,4,0.2,0,368,23.0,1
0.2,0.8,4,1,0.2,2,368,24.0,1
0.2,0.8,4,3,0.2,1,368,25.0,0
0.2,0.8,4,1,0.2,1,368,26.0,1
0.2,0.8,4,4,0.2,0,368,27.0,1
0.2,0.8,4,4,0.2,0,368,28.0,1
0.2,0.8,4,4,0.2,0,368,29.0,1
0.2,0.8,4,1,0.2,1,368,30.0,1
0.2,0.8,4,3,0.2,2,368,31.0,0
0.2,0.8,4,1,0.2,1,368,32.0,1
0.2,0.8,4,4,0.2,0,368,33.0,1
0.2,0.8,4,1,0.2,2,368,34.0,0
0.2,0.8,4,1,0.2,2,368,35.0,0
0.2,0.8,4,4,0.2,0,368,36.0,1
0.2,0.8,4,1,0.2,1,368,37.0,1
0.2,0.8,4,4,0.2,0,368,38.0,0
0.2,0.8,4,1,0.2,0,368,39.0,1
0.2,0.8,4,2,0.2,1,368,40.0,1
0.2,0.8,4,1,0.2,2,368,41.0,0
0.2,0.8,4,1,0.2,2,368,42.0,0
0.2,0.8,4,1,0.2,2,368,43.0,0
0.2,0.8,4,2,0.2,2,368,44.0,0
0.2,0.8,4,1,0.2,2,368,45.0,0
0.2,0.8,4,4,0.4,1,369,1.0,1
0.2,0.8,4,3,0.4,2,369,2.0,0
0.2,0.8,4,1,0.4,2,369,3.0,0
0.2,0.8,4,3,0.4,1,369,4.0,1
0.2,0.8,4,1,0.4,2,369,5.0,0
0.2,0.8,4,1,0.4,0,369,6.0,1
0.2,0.8,4,4,0.4,0,369,7.0,1
0.2,0.8,4,1,0.4,1,369,8.0,1
0.2,0.8,4,1,0.4,2,369,9.0,0
0.2,0.8,4,3,0.4,2,369,10.0,0
0.2,0.8,4,4,0.4,1,369,11.0,0
0.2,0.8,4,1,0.4,2,369,12.0,0
0.2,0.8,4,1,0.4,2,369,13.0,0
0.2,0.8,4,1,0.4,1,369,14.0,1
0.2,0.8,4,1,0.4,1,369,15.0,1
0.2,0.8,4,2,0.4,1,369,16.0,1
0.2,0.8,4,3,0.4,0,369,17.0,1
0.2,0.8,4,4,0.4,2,369,18.0,0
0.2,0.8,4,4,0.4,0,369,19.0,1
0.2,0.8,4,1,0.4,2,369,20.0,0
0.2,0.8,4,4,0.4,0,369,21.0,1
0.2,0.8,4,2,0.4,2,369,22.0,0
0.2,0.8,4,1,0.4,2,369,23.0,0
0.2,0.8,4,3,0.4,0,369,24.0,1
0.2,0.8,4,1,0.4,2,369,25.0,0
0.2,0.8,4,4,0.4,0,369,26.0,1
0.2,0.8,4,4,0.4,0,369,27.0,1
0.2,0.8,4,4,0.4,0,369,28.0,1
0.2,0.8,4,4,0.4,0,369,29.0,1
0.2,0.8,4,1,0.4,1,369,30.0,1
0.2,0.8,4,2,0.4,2,369,31.0,0
0.2,0.8,4,2,0.4,1,369,32.0,1
0.2,0.8,4,3,0.4,0,369,33.0,1
0.2,0.8,4,1,0.4,2,369,34.0,0
0.2,0.8,4,3,0.4,1,369,35.0,0
0.2,0.8,4,1,0.4,1,369,36.0,1
0.2,0.8,4,1,0.4,1,369,37.0,1
0.2,0.8,4,2,0.4,2,369,38.0,0
0.2,0.8,4,1,0.4,1,369,39.0,0
0.2,0.8,4,1,0.4,0,369,40.0,1
0.2,0.8,4,2,0.4,0,369,41.0,1
0.2,0.8,4,1,0.4,1,369,42.0,0
0.2,0.8,4,4,0.4,1,369,43.0,1
0.2,0.8,4,4,0.4,0,369,44.0,0
0.2,0.8,4,1,0.4,0,369,45.0,1
0.2,0.8,4,1,0.6,0,370,1.0,1
0.2,0.8,4,2,0.6,1,370,2.0,0
0.2,0.8,4,1,0.6,2,370,3.0,0
0.2,0.8,4,2,0.6,0,370,4.0,1
0.2,0.8,4,4,0.6,0,370,5.0,1
0.2,0.8,4,4,0.6,2,370,6.0,0
0.2,0.8,4,4,0.6,0,370,7.0,1
0.2,0.8,4,3,0.6,1,370,8.0,0
0.2,0.8,4,1,0.6,2,370,9.0,0
0.2,0.8,4,4,0.6,0,370,10.0,1
0.2,0.8,4,1,0.6,1,370,11.0,1
0.2,0.8,4,4,0.6,0,370,12.0,1
0.2,0.8,4,1,0.6,2,370,13.0,0
0.2,0.8,4,2,0.6,1,370,14.0,1
0.2,0.8,4,2,0.6,2,370,15.0,0
0.2,0.8,4,2,0.6,1,370,16.0,1
0.2,0.8,4,4,0.6,1,370,17.0,1
0.2,0.8,4,2,0.6,0,370,18.0,1
0.2,0.8,4,4,0.6,1,370,19.0,1
0.2,0.8,4,3,0.6,2,370,20.0,0
0.2,0.8,4,4,0.6,1,370,21.0,0
0.2,0.8,4,1,0.6,1,370,22.0,0
0.2,0.8,4,1,0.6,2,370,23.0,0
0.2,0.8,4,2,0.6,1,370,24.0,1
0.2,0.8,4,2,0.6,2,370,25.0,0
0.2,0.8,4,1,0.6,2,370,26.0,0
0.2,0.8,4,4,0.6,1,370,27.0,1
0.2,0.8,4,4,0.6,1,370,28.0,1
0.2,0.8,4,4,0.6,1,370,29.0,0
0.2,0.8,4,1,0.6,2,370,30.0,0
0.2,0.8,4,2,0.6,0,370,31.0,1
0.2,0.8,4,1,0.6,1,370,32.0,0
0.2,0.8,4,3,0.6,2,370,33.0,0
0.2,0.8,4,1,0.6,2,370,34.0,0
0.2,0.8,4,1,0.6,0,370,35.0,1
0.2,0.8,4,2,0.6,2,370,36.0,0
0.2,0.8,4,1,0.6,2,370,37.0,0
0.2,0.8,4,2,0.6,0,370,38.0,1
0.2,0.8,4,4,0.6,0,370,39.0,1
0.2,0.8,4,4,0.6,0,370,40.0,1
0.2,0.8,4,4,0.6,0,370,41.0,1
0.2,0.8,4,4,0.6,0,370,42.0,1
0.2,0.8,4,1,0.6,1,370,43.0,0
0.2,0.8,4,4,0.6,0,370,44.0,1
0.2,0.8,4,1,0.6,2,370,45.0,1
0.2,0.8,4,1,0.8,0,371,1.0,1
0.2,0.8,4,1,0.8,2,371,2.0,0
0.2,0.8,4,1,0.8,0,371,3.0,1
0.2,0.8,4,3,0.8,0,371,4.0,1
0.2,0.8,4,4,0.8,0,371,5.0,1
0.2,0.8,4,4,0.8,2,371,6.0,0
0.2,0.8,4,4,0.8,1,371,7.0,1
0.2,0.8,4,1,0.8,2,371,8.0,0
0.2,0.8,4,3,0.8,2,371,9.0,0
0.2,0.8,4,4,0.8,0,371,10.0,0
0.2,0.8,4,1,0.8,2,371,11.0,0
0.2,0.8,4,1,0.8,1,371,12.0,0
0.2,0.8,4,4,0.8,2,371,13.0,0
0.2,0.8,4,1,0.8,1,371,14.0,0
0.2,0.8,4,1,0.8,0,371,15.0,1
0.2,0.8,4,2,0.8,2,371,16.0,0
0.2,0.8,4,1,0.8,2,371,17.0,1
0.2,0.8,4,2,0.8,0,371,18.0,1
0.2,0.8,4,1,0.8,2,371,19.0,0
0.2,0.8,4,3,0.8,2,371,20.0,0
0.2,0.8,4,4,0.8,1,371,21.0,1
0.2,0.8,4,4,0.8,1,371,22.0,1
0.2,0.8,4,3,0.8,0,371,23.0,1
0.2,0.8,4,4,0.8,0,371,24.0,1
0.2,0.8,4,1,0.8,1,371,25.0,1
0.2,0.8,4,3,0.8,0,371,26.0,0
0.2,0.8,4,3,0.8,2,371,27.0,0
0.2,0.8,4,1,0.8,2,371,28.0,0
0.2,0.8,4,2,0.8,1,371,29.0,1
0.2,0.8,4,1,0.8,2,371,30.0,0
0.2,0.8,4,2,0.8,2,371,31.0,0
0.2,0.8,4,1,0.8,0,371,32.0,1
0.2,0.8,4,3,0.8,1,371,33.0,1
0.2,0.8,4,4,0.8,1,371,34.0,0
0.2,0.8,4,1,0.8,1,371,35.0,1
0.2,0.8,4,1,0.8,0,371,36.0,0
0.2,0.8,4,4,0.8,0,371,37.0,1
0.2,0.8,4,2,0.8,1,371,38.0,1
0.2,0.8,4,4,0.8,1,371,39.0,1
0.2,0.8,4,4,0.8,1,371,40.0,1
0.2,0.8,4,4,0.8,1,371,41.0,1
0.2,0.8,4,4,0.8,1,371,42.0,0
0.2,0.8,4,4,0.8,0,371,43.0,1
0.2,0.8,4,1,0.8,2,371,44.0,0
0.2,0.8,4,3,0.8,0,371,45.0,1
0.2,0.8,4,1,1.0,2,372,1.0,0
0.2,0.8,4,3,1.0,0,372,2.0,1
0.2,0.8,4,4,1.0,1,372,3.0,0
0.2,0.8,4,4,1.0,0,372,4.0,1
0.2,0.8,4,4,1.0,1,372,5.0,1
0.2,0.8,4,3,1.0,2,372,6.0,1
0.2,0.8,4,3,1.0,1,372,7.0,1
0.2,0.8,4,4,1.0,1,372,8.0,0
0.2,0.8,4,3,1.0,0,372,9.0,1
0.2,0.8,4,3,1.0,0,372,10.0,1
0.2,0.8,4,4,1.0,1,372,11.0,1
0.2,0.8,4,1,1.0,0,372,12.0,0
0.2,0.8,4,3,1.0,0,372,13.0,1
0.2,0.8,4,2,1.0,2,372,14.0,1
0.2,0.8,4,4,1.0,2,372,15.0,0
0.2,0.8,4,1,1.0,2,372,16.0,0
0.2,0.8,4,2,1.0,0,372,17.0,1
0.2,0.8,4,3,1.0,0,372,18.0,1
0.2,0.8,4,4,1.0,0,372,19.0,1
0.2,0.8,4,2,1.0,1,372,20.0,1
0.2,0.8,4,2,1.0,0,372,21.0,1
0.2,0.8,4,2,1.0,1,372,22.0,1
0.2,0.8,4,3,1.0,0,372,23.0,1
0.2,0.8,4,3,1.0,1,372,24.0,1
0.2,0.8,4,2,1.0,2,372,25.0,0
0.2,0.8,4,1,1.0,2,372,26.0,0
0.2,0.8,4,2,1.0,1,372,27.0,0
0.2,0.8,4,1,1.0,1,372,28.0,1
0.2,0.8,4,4,1.0,2,372,29.0,0
0.2,0.8,4,1,1.0,1,372,30.0,0
0.2,0.8,4,1,1.0,1,372,31.0,0
0.2,0.8,4,3,1.0,1,372,32.0,1
0.2,0.8,4,4,1.0,0,372,33.0,1
0.2,0.8,4,2,1.0,2,372,34.0,0
0.2,0.8,4,1,1.0,2,372,35.0,0
0.2,0.8,4,2,1.0,0,372,36.0,1
0.2,0.8,4,2,1.0,1,372,37.0,1
0.2,0.8,4,1,1.0,2,372,38.0,0
0.2,0.8,4,3,1.0,2,372,39.0,0
0.2,0.8,4,1,1.0,2,372,40.0,0
0.2,0.8,4,1,1.0,0,372,41.0,1
0.2,0.8,4,2,1.0,2,372,42.0,0
0.2,0.8,4,2,1.0,0,372,43.0,1
0.2,0.8,4,2,1.0,1,372,44.0,0
0.2,0.8,4,2,1.0,2,372,45.0,0
0.2,0.8,8,1,0.0,2,373,1.0,0
0.2,0.8,8,3,0.0,2,373,2.0,0
0.2,0.8,8,1,0.0,2,373,3.0,0
0.2,0.8,8,1,0.0,2,373,4.0,0
0.2,0.8,8,1,0.0,1,373,5.0,0
0.2,0.8,8,1,0.0,1,373,6.0,0
0.2,0.8,8,2,0.0,1,373,7.0,0
0.2,0.8,8,1,0.0,2,373,8.0,0
0.2,0.8,8,2,0.0,0,373,9.0,1
0.2,0.8,8,1,0.0,2,373,10.0,0
0.2,0.8,8,1,0.0,2,373,11.0,0
0.2,0.8,8,4,0.0,0,373,12.0,1
0.2,0.8,8,4,0.0,0,373,13.0,0
0.2,0.8,8,1,0.0,1,373,14.0,1
0.2,0.8,8,1,0.0,0,373,15.0,1
0.2,0.8,8,1,0.0,0,373,16.0,1
0.2,0.8,8,1,0.0,1,373,17.0,1
0.2,0.8,8,1,0.0,0,373,18.0,1
0.2,0.8,8,1,0.0,2,373,19.0,1
0.2,0.8,8,1,0.0,0,373,20.0,1
0.2,0.8,8,1,0.0,0,373,21.0,1
