Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta
42,1,1,0,514,0.4,14
43,2,1,0,514,0.4,14
44,2,1,0,514,0.4,14
45,2,1,0,514,0.4,14
1,0,1,0,515,0.4,14
2,0,1,1,515,0.4,14
3,2,3,0,515,0.4,14
4,0,1,1,515,0.4,14
5,0,1,0,515,0.4,14
6,0,4,1,515,0.4,14
7,1,2,1,515,0.4,14
8,2,1,0,515,0.4,14
9,1,4,0,515,0.4,14
10,1,1,0,515,0.4,14
11,1,1,0,515,0.4,14
12,2,1,0,515,0.4,14
13,0,4,1,515,0.4,14
14,1,1,0,515,0.4,14
15,0,4,1,515,0.4,14
16,0,4,1,515,0.4,14
17,0,4,0,515,0.4,14
18,1,1,1,515,0.4,14
19,2,1,0,515,0.4,14
20,1,1,1,515,0.4,14
21,2,1,0,515,0.4,14
22,1,1,1,515,0.4,14
23,2,1,0,515,0.4,14
24,2,1,0,515,0.4,14
25,0,4,0,515,0.4,14
26,1,1,0,515,0.4,14
27,1,1,1,515,0.4,14
28,1,1,0,515,0.4,14
29,1,1,0,515,0.4,14
30,2,1,1,515,0.4,14
31,2,1,0,515,0.4,14
32,2,1,0,515,0.4,14
33,2,1,0,515,0.4,14
34,0,1,1,515,0.4,14
35,1,1,0,515,0.4,14
36,2,1,0,515,0.4,14
37,0,1,1,515,0.4,14
38,0,1,1,515,0.4,14
39,1,1,1,515,0.4,14
40,0,1,1,515,0.4,14
41,2,1,0,515,0.4,14
42,1,1,0,515,0.4,14
43,2,1,0,515,0.4,14
44,0,1,1,515,0.4,14
45,2,1,0,515,0.4,14
1,0,1,1,516,0.4,14
2,0,2,1,516,0.4,14
3,2,3,0,516,0.4,14
4,1,4,1,516,0.4,14
5,0,4,1,516,0.4,14
6,0,4,1,516,0.4,14
7,0,4,1,516,0.4,14
8,1,4,1,516,0.4,14
9,1,4,1,516,0.4,14
10,1,4,0,516,0.4,14
11,0,4,1,516,0.4,14
12,1,4,1,516,0.4,14
13,2,1,0,516,0.4,14
14,2,1,0,516,0.4,14
15,2,1,0,516,0.4,14
16,0,4,1,516,0.4,14
17,1,4,1,516,0.4,14
18,2,1,0,516,0.4,14
19,0,4,1,516,0.4,14
20,1,4,1,516,0.4,14
21,2,1,0,516,0.4,14
22,0,4,1,516,0.4,14
23,0,4,1,516,0.4,14
24,1,4,0,516,0.4,14
25,0,4,1,516,0.4,14
26,0,4,1,516,0.4,14
27,2,1,0,516,0.4,14
28,2,1,0,516,0.4,14
29,0,4,1,516,0.4,14
30,1,4,1,516,0.4,14
31,2,1,0,516,0.4,14
32,0,4,1,516,0.4,14
33,2,1,0,516,0.4,14
34,2,1,0,516,0.4,14
35,1,4,0,516,0.4,14
36,1,1,0,516,0.4,14
37,1,1,0,516,0.4,14
38,1,1,0,516,0.4,14
39,2,1,0,516,0.4,14
40,1,1,1,516,0.4,14
41,2,1,0,516,0.4,14
42,2,1,0,516,0.4,14
43,2,1,1,516,0.4,14
44,0,4,1,516,0.4,14
45,1,1,1,516,0.4,14
1,0,3,1,517,0.4,14
2,0,4,1,517,0.4,14
3,0,4,1,517,0.4,14
4,0,4,1,517,0.4,14
5,1,1,1,517,0.4,14
6,1,1,0,517,0.4,14
7,2,1,0,517,0.4,14
8,2,4,0,517,0.4,14
9,0,4,1,517,0.4,14
10,2,1,0,517,0.4,14
11,2,1,0,517,0.4,14
12,2,1,0,517,0.4,14
13,1,4,1,517,0.4,14
14,0,4,1,517,0.4,14
15,1,4,1,517,0.4,14
16,2,1,0,517,0.4,14
17,2,1,0,517,0.4,14
18,1,4,1,517,0.4,14
19,0,4,1,517,0.4,14
20,1,4,0,517,0.4,14
21,1,4,0,517,0.4,14
22,0,4,1,517,0.4,14
23,0,4,1,517,0.4,14
24,0,4,1,517,0.4,14
25,2,1,0,517,0.4,14
26,2,1,0,517,0.4,14
27,0,4,1,517,0.4,14
28,2,1,0,517,0.4,14
29,1,1,1,517,0.4,14
30,2,1,0,517,0.4,14
31,2,1,0,517,0.4,14
32,1,1,1,517,0.4,14
33,0,4,1,517,0.4,14
34,2,1,0,517,0.4,14
35,0,4,1,517,0.4,14
36,1,1,0,517,0.4,14
37,2,1,0,517,0.4,14
38,0,4,1,517,0.4,14
39,0,4,1,517,0.4,14
40,2,1,1,517,0.4,14
41,1,1,1,517,0.4,14
42,1,1,1,517,0.4,14
43,1,1,0,517,0.4,14
44,1,1,0,517,0.4,14
45,1,1,1,517,0.4,14
1,1,3,1,518,0.4,14
2,0,1,0,518,0.4,14
3,1,4,1,518,0.4,14
4,2,3,0,518,0.4,14
5,1,4,1,518,0.4,14
6,2,1,0,518,0.4,14
7,1,4,1,518,0.4,14
8,1,4,1,518,0.4,14
9,1,4,1,518,0.4,14
10,0,4,1,518,0.4,14
11,1,4,0,518,0.4,14
12,0,4,0,518,0.4,14
13,2,1,0,518,0.4,14
14,0,1,1,518,0.4,14
15,0,1,1,518,0.4,14
16,2,1,0,518,0.4,14
17,1,4,0,518,0.4,14
18,0,1,1,518,0.4,14
19,0,1,1,518,0.4,14
20,0,1,1,518,0.4,14
21,1,1,1,518,0.4,14
22,2,1,0,518,0.4,14
23,0,1,1,518,0.4,14
24,0,1,1,518,0.4,14
25,2,1,0,518,0.4,14
26,1,1,0,518,0.4,14
27,2,1,0,518,0.4,14
28,2,1,0,518,0.4,14
29,0,1,1,518,0.4,14
30,2,1,0,518,0.4,14
31,1,1,1,518,0.4,14
32,0,1,1,518,0.4,14
33,2,1,0,518,0.4,14
34,0,1,1,518,0.4,14
35,1,1,1,518,0.4,14
36,0,1,1,518,0.4,14
37,1,1,1,518,0.4,14
38,2,1,0,518,0.4,14
39,2,1,0,518,0.4,14
40,2,1,0,518,0.4,14
41,2,1,0,518,0.4,14
42,0,1,1,518,0.4,14
43,2,1,0,518,0.4,14
44,1,1,1,518,0.4,14
45,1,1,1,518,0.4,14
1,1,4,1,519,0.4,14
2,1,4,0,519,0.4,14
3,1,1,0,519,0.4,14
4,2,4,0,519,0.4,14
5,2,1,0,519,0.4,14
6,0,3,1,519,0.4,14
7,1,1,0,519,0.4,14
8,2,1,0,519,0.4,14
9,1,1,0,519,0.4,14
10,1,1,1,519,0.4,14
11,1,1,1,519,0.4,14
12,2,1,0,519,0.4,14
13,0,4,1,519,0.4,14
14,2,1,0,519,0.4,14
15,2,1,1,519,0.4,14
16,1,1,1,519,0.4,14
17,0,4,1,519,0.4,14
18,2,1,0,519,0.4,14
19,0,4,1,519,0.4,14
20,2,1,0,519,0.4,14
21,0,4,1,519,0.4,14
22,2,1,0,519,0.4,14
23,1,1,1,519,0.4,14
24,0,4,1,519,0.4,14
25,2,1,0,519,0.4,14
26,2,1,0,519,0.4,14
27,0,4,1,519,0.4,14
28,0,4,1,519,0.4,14
29,2,1,0,519,0.4,14
30,1,1,1,519,0.4,14
31,1,1,1,519,0.4,14
32,1,1,1,519,0.4,14
33,0,4,1,519,0.4,14
34,1,1,0,519,0.4,14
35,0,4,1,519,0.4,14
36,1,1,0,519,0.4,14
37,2,1,0,519,0.4,14
38,0,4,1,519,0.4,14
39,0,4,1,519,0.4,14
40,1,1,1,519,0.4,14
41,0,4,1,519,0.4,14
42,0,4,1,519,0.4,14
43,2,1,0,519,0.4,14
44,2,1,0,519,0.4,14
45,0,4,1,519,0.4,14
1,1,2,1,520,0.4,14
2,2,3,0,520,0.4,14
3,1,4,0,520,0.4,14
4,0,3,1,520,0.4,14
5,1,1,1,520,0.4,14
6,1,1,0,520,0.4,14
7,0,4,1,520,0.4,14
8,2,1,0,520,0.4,14
9,1,1,0,520,0.4,14
10,2,1,0,520,0.4,14
11,2,1,0,520,0.4,14
12,1,1,0,520,0.4,14
13,1,1,0,520,0.4,14
14,2,1,1,520,0.4,14
15,2,1,0,520,0.4,14
16,0,4,1,520,0.4,14
17,0,4,1,520,0.4,14
18,1,1,1,520,0.4,14
19,0,4,1,520,0.4,14
20,2,1,0,520,0.4,14
21,0,4,1,520,0.4,14
22,1,1,1,520,0.4,14
23,1,1,1,520,0.4,14
24,0,4,1,520,0.4,14
25,2,1,0,520,0.4,14
26,2,1,0,520,0.4,14
27,2,1,0,520,0.4,14
28,1,1,1,520,0.4,14
29,0,4,1,520,0.4,14
30,0,4,1,520,0.4,14
31,2,1,0,520,0.4,14
32,0,4,1,520,0.4,14
33,0,4,1,520,0.4,14
34,0,4,1,520,0.4,14
35,1,1,1,520,0.4,14
36,0,4,1,520,0.4,14
37,1,1,1,520,0.4,14
38,2,1,0,520,0.4,14
39,2,1,1,520,0.4,14
40,0,4,0,520,0.4,14
41,1,1,0,520,0.4,14
42,2,1,0,520,0.4,14
43,2,1,0,520,0.4,14
44,0,4,1,520,0.4,14
45,1,1,1,520,0.4,14
1,0,3,1,521,0.4,16
2,1,4,1,521,0.4,16
3,1,4,0,521,0.4,16
4,2,1,1,521,0.4,16
5,0,4,1,521,0.4,16
6,1,1,1,521,0.4,16
7,1,1,1,521,0.4,16
8,0,4,1,521,0.4,16
9,1,1,1,521,0.4,16
10,0,4,1,521,0.4,16
11,2,1,0,521,0.4,16
12,0,4,1,521,0.4,16
13,0,4,1,521,0.4,16
14,0,4,1,521,0.4,16
15,2,2,0,521,0.4,16
16,1,1,1,521,0.4,16
17,0,4,1,521,0.4,16
18,2,1,0,521,0.4,16
19,0,4,1,521,0.4,16
20,1,1,0,521,0.4,16
21,1,1,1,521,0.4,16
22,2,1,0,521,0.4,16
23,2,1,0,521,0.4,16
24,1,1,0,521,0.4,16
25,1,1,1,521,0.4,16
26,2,1,0,521,0.4,16
27,1,1,0,521,0.4,16
28,0,4,1,521,0.4,16
29,1,1,1,521,0.4,16
30,0,4,1,521,0.4,16
31,1,1,1,521,0.4,16
32,2,1,0,521,0.4,16
33,2,1,0,521,0.4,16
34,2,1,0,521,0.4,16
35,2,1,0,521,0.4,16
36,1,1,1,521,0.4,16
37,0,4,1,521,0.4,16
38,0,4,0,521,0.4,16
39,0,4,1,521,0.4,16
40,1,1,1,521,0.4,16
41,0,4,1,521,0.4,16
42,2,1,1,521,0.4,16
43,2,1,0,521,0.4,16
44,2,1,0,521,0.4,16
45,2,1,0,521,0.4,16
1,1,4,0,522,0.4,16
2,0,1,1,522,0.4,16
3,0,2,1,522,0.4,16
4,0,4,1,522,0.4,16
5,2,2,0,522,0.4,16
6,2,1,0,522,0.4,16
7,2,1,0,522,0.4,16
8,0,4,1,522,0.4,16
9,1,1,1,522,0.4,16
10,0,4,1,522,0.4,16
11,1,1,0,522,0.4,16
12,1,1,0,522,0.4,16
13,1,1,1,522,0.4,16
14,1,1,1,522,0.4,16
15,2,1,1,522,0.4,16
16,0,4,1,522,0.4,16
17,1,1,1,522,0.4,16
18,2,1,0,522,0.4,16
19,1,1,1,522,0.4,16
20,1,1,0,522,0.4,16
21,1,1,1,522,0.4,16
22,0,4,0,522,0.4,16
23,0,4,1,522,0.4,16
24,2,1,0,522,0.4,16
25,1,1,1,522,0.4,16
26,2,1,0,522,0.4,16
27,0,4,0,522,0.4,16
28,1,1,1,522,0.4,16
29,1,1,1,522,0.4,16
30,2,1,0,522,0.4,16
31,2,1,0,522,0.4,16
32,0,1,1,522,0.4,16
33,1,1,0,522,0.4,16
34,2,1,0,522,0.4,16
35,2,1,0,522,0.4,16
36,1,1,0,522,0.4,16
37,0,1,1,522,0.4,16
38,0,1,1,522,0.4,16
39,2,1,0,522,0.4,16
40,0,1,1,522,0.4,16
41,2,1,0,522,0.4,16
42,2,1,0,522,0.4,16
43,2,1,0,522,0.4,16
44,0,1,1,522,0.4,16
45,0,1,1,522,0.4,16
1,1,4,0,523,0.4,16
2,1,1,0,523,0.4,16
3,2,4,0,523,0.4,16
4,2,1,0,523,0.4,16
5,0,1,1,523,0.4,16
6,2,1,0,523,0.4,16
7,2,1,0,523,0.4,16
8,1,1,1,523,0.4,16
9,1,1,0,523,0.4,16
10,0,3,1,523,0.4,16
11,1,1,1,523,0.4,16
12,0,4,1,523,0.4,16
13,1,1,1,523,0.4,16
14,0,4,1,523,0.4,16
15,2,1,0,523,0.4,16
16,0,4,1,523,0.4,16
17,2,1,0,523,0.4,16
18,1,1,1,523,0.4,16
19,0,4,1,523,0.4,16
20,0,4,1,523,0.4,16
21,2,1,0,523,0.4,16
22,1,1,1,523,0.4,16
23,2,1,0,523,0.4,16
24,0,4,1,523,0.4,16
25,0,4,1,523,0.4,16
26,0,4,1,523,0.4,16
27,0,4,1,523,0.4,16
28,2,1,0,523,0.4,16
29,2,1,0,523,0.4,16
30,0,4,1,523,0.4,16
31,0,4,1,523,0.4,16
32,1,1,1,523,0.4,16
33,2,1,0,523,0.4,16
34,2,1,0,523,0.4,16
35,0,4,1,523,0.4,16
36,1,1,1,523,0.4,16
37,1,1,0,523,0.4,16
38,0,4,1,523,0.4,16
39,1,1,1,523,0.4,16
40,2,1,0,523,0.4,16
41,1,1,1,523,0.4,16
42,2,1,0,523,0.4,16
43,1,1,1,523,0.4,16
44,1,1,0,523,0.4,16
45,2,1,0,523,0.4,16
1,0,4,1,524,0.4,16
2,0,4,1,524,0.4,16
3,1,1,0,524,0.4,16
4,1,3,0,524,0.4,16
5,1,1,0,524,0.4,16
6,2,4,0,524,0.4,16
7,1,1,1,524,0.4,16
8,1,1,1,524,0.4,16
9,2,1,0,524,0.4,16
10,1,1,1,524,0.4,16
11,2,1,0,524,0.4,16
12,2,1,0,524,0.4,16
13,1,1,1,524,0.4,16
14,0,4,1,524,0.4,16
15,1,1,1,524,0.4,16
16,0,4,1,524,0.4,16
17,0,4,1,524,0.4,16
18,0,4,1,524,0.4,16
19,2,1,0,524,0.4,16
20,0,4,1,524,0.4,16
21,0,4,0,524,0.4,16
22,0,4,1,524,0.4,16
23,2,1,0,524,0.4,16
24,2,1,0,524,0.4,16
25,1,1,1,524,0.4,16
26,2,1,0,524,0.4,16
27,1,1,0,524,0.4,16
28,2,1,0,524,0.4,16
29,0,4,1,524,0.4,16
30,1,1,0,524,0.4,16
31,1,1,1,524,0.4,16
32,1,1,1,524,0.4,16
33,2,1,0,524,0.4,16
34,2,1,0,524,0.4,16
35,2,1,0,524,0.4,16
36,1,1,1,524,0.4,16
37,2,1,0,524,0.4,16
38,1,1,0,524,0.4,16
39,0,4,1,524,0.4,16
40,0,4,1,524,0.4,16
41,2,1,0,524,0.4,16
42,2,1,0,524,0.4,16
43,0,4,1,524,0.4,16
44,0,4,1,524,0.4,16
45,0,4,1,524,0.4,16
1,0,3,1,525,0.4,16
2,0,4,1,525,0.4,16
3,2,2,0,525,0.4,16
4,2,1,0,525,0.4,16
5,0,4,1,525,0.4,16
6,2,1,0,525,0.4,16
7,0,4,1,525,0.4,16
8,0,4,1,525,0.4,16
9,1,2,1,525,0.4,16
10,1,4,0,525,0.4,16
11,1,1,0,525,0.4,16
12,2,1,0,525,0.4,16
13,0,4,1,525,0.4,16
14,0,4,1,525,0.4,16
15,2,1,0,525,0.4,16
16,2,1,0,525,0.4,16
17,0,4,1,525,0.4,16
18,2,1,0,525,0.4,16
19,1,1,1,525,0.4,16
20,1,1,1,525,0.4,16
21,1,1,0,525,0.4,16
22,2,1,0,525,0.4,16
23,0,4,1,525,0.4,16
24,0,4,1,525,0.4,16
25,2,1,0,525,0.4,16
26,0,4,1,525,0.4,16
27,1,1,0,525,0.4,16
28,1,1,0,525,0.4,16
29,1,1,0,525,0.4,16
30,1,1,1,525,0.4,16
31,1,1,1,525,0.4,16
32,1,1,1,525,0.4,16
33,2,1,0,525,0.4,16
34,2,1,0,525,0.4,16
35,0,4,1,525,0.4,16
36,0,4,1,525,0.4,16
37,0,4,1,525,0.4,16
38,1,1,1,525,0.4,16
39,2,1,0,525,0.4,16
40,1,1,0,525,0.4,16
41,0,4,1,525,0.4,16
42,2,1,0,525,0.4,16
43,2,1,0,525,0.4,16
44,1,1,1,525,0.4,16
45,2,1,0,525,0.4,16
1,1,4,1,526,0.4,16
2,0,1,1,526,0.4,16
3,0,2,1,526,0.4,16
4,0,4,1,526,0.4,16
5,2,2,0,526,0.4,16
6,2,1,0,526,0.4,16
7,0,4,1,526,0.4,16
8,2,1,0,526,0.4,16
9,1,4,1,526,0.4,16
10,0,4,1,526,0.4,16
11,2,1,1,526,0.4,16
12,0,4,1,526,0.4,16
13,1,4,0,526,0.4,16
14,2,1,0,526,0.4,16
15,0,4,1,526,0.4,16
16,1,1,1,526,0.4,16
17,2,1,0,526,0.4,16
18,2,1,0,526,0.4,16
19,1,1,1,526,0.4,16
20,2,1,0,526,0.4,16
21,1,1,0,526,0.4,16
22,0,4,1,526,0.4,16
23,1,1,0,526,0.4,16
24,1,1,1,526,0.4,16
25,1,1,1,526,0.4,16
26,2,1,1,526,0.4,16
27,1,3,1,526,0.4,16
28,1,4,0,526,0.4,16
29,0,4,1,526,0.4,16
30,0,4,1,526,0.4,16
31,0,4,1,526,0.4,16
32,2,1,0,526,0.4,16
33,1,1,0,526,0.4,16
34,1,1,1,526,0.4,16
35,0,4,1,526,0.4,16
36,2,1,0,526,0.4,16
37,1,1,0,526,0.4,16
38,2,1,0,526,0.4,16
39,0,4,1,526,0.4,16
40,2,1,0,526,0.4,16
41,0,4,1,526,0.4,16
42,1,1,0,526,0.4,16
43,2,1,0,526,0.4,16
44,0,4,1,526,0.4,16
45,2,1,0,526,0.4,16
1,0,4,1,527,0.4,16
2,1,1,1,527,0.4,16
3,1,4,0,527,0.4,16
4,1,1,1,527,0.4,16
5,0,4,1,527,0.4,16
6,1,1,0,527,0.4,16
7,1,1,1,527,0.4,16
8,0,4,1,527,0.4,16
9,0,4,1,527,0.4,16
10,2,4,0,527,0.4,16
11,0,4,1,527,0.4,16
12,1,1,0,527,0.4,16
13,0,4,1,527,0.4,16
14,1,1,1,527,0.4,16
15,0,4,1,527,0.4,16
16,2,1,0,527,0.4,16
17,2,1,0,527,0.4,16
18,0,4,1,527,0.4,16
19,1,1,1,527,0.4,16
20,0,4,1,527,0.4,16
21,1,1,1,527,0.4,16
22,0,4,1,527,0.4,16
23,2,1,0,527,0.4,16
24,0,4,1,527,0.4,16
25,1,1,0,527,0.4,16
26,2,1,0,527,0.4,16
