Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Beta
27,0,2,1,819,10
28,1,1,0,819,10
29,1,3,0,819,10
30,0,1,1,819,10
31,1,1,0,819,10
32,2,3,0,819,10
33,2,2,0,819,10
34,1,4,0,819,10
35,0,3,1,819,10
36,0,3,1,819,10
37,2,2,0,819,10
38,1,1,1,819,10
39,0,1,1,819,10
40,1,1,1,819,10
41,2,4,0,819,10
42,0,1,0,819,10
43,2,4,0,819,10
44,2,2,0,819,10
45,1,2,1,819,10
1,2,3,0,820,10
2,2,4,0,820,10
3,0,2,1,820,10
4,1,1,0,820,10
5,2,3,0,820,10
6,2,1,0,820,10
7,2,2,0,820,10
8,2,4,0,820,10
9,1,1,1,820,10
10,1,1,1,820,10
11,0,4,1,820,10
12,0,4,1,820,10
13,0,4,1,820,10
14,1,4,0,820,10
15,1,2,1,820,10
16,0,4,1,820,10
17,2,4,0,820,10
18,0,3,1,820,10
19,0,2,0,820,10
20,2,3,0,820,10
21,1,1,1,820,10
22,1,4,0,820,10
23,2,1,0,820,10
24,0,1,1,820,10
25,0,4,1,820,10
26,2,1,0,820,10
27,2,3,0,820,10
28,1,1,0,820,10
29,2,3,0,820,10
30,1,1,1,820,10
31,1,2,1,820,10
32,0,1,1,820,10
33,2,3,1,820,10
34,0,3,1,820,10
35,2,1,0,820,10
36,1,2,1,820,10
37,1,1,1,820,10
38,0,1,1,820,10
39,2,4,0,820,10
40,0,1,1,820,10
41,1,2,1,820,10
42,0,2,1,820,10
43,1,1,1,820,10
44,0,3,1,820,10
45,1,4,0,820,10
1,1,3,1,821,10
2,2,2,1,821,10
3,2,1,1,821,10
4,1,4,1,821,10
5,0,3,1,821,10
6,0,4,1,821,10
7,2,4,0,821,10
8,1,1,0,821,10
9,0,4,1,821,10
10,0,4,1,821,10
11,0,1,0,821,10
12,1,4,0,821,10
13,1,1,0,821,10
14,0,3,1,821,10
15,2,2,0,821,10
16,1,4,0,821,10
17,0,1,1,821,10
18,0,1,1,821,10
19,1,1,1,821,10
20,1,3,0,821,10
21,2,1,0,821,10
22,2,3,0,821,10
23,2,4,0,821,10
24,0,1,1,821,10
25,2,2,0,821,10
26,1,1,1,821,10
27,0,2,1,821,10
28,1,1,0,821,10
29,2,4,0,821,10
30,0,4,1,821,10
31,1,4,1,821,10
32,1,4,1,821,10
33,2,4,0,821,10
34,0,3,1,821,10
35,2,2,0,821,10
36,2,4,0,821,10
37,1,1,1,821,10
38,2,1,0,821,10
39,1,2,0,821,10
40,0,4,1,821,10
41,0,1,1,821,10
42,2,4,0,821,10
43,0,4,1,821,10
44,1,4,1,821,10
45,2,4,0,821,10
1,0,2,1,822,10
2,0,2,1,822,10
3,0,1,1,822,10
4,0,4,1,822,10
5,2,3,0,822,10
6,1,4,0,822,10
7,2,2,0,822,10
8,2,2,0,822,10
9,1,4,0,822,10
10,2,2,0,822,10
11,2,2,0,822,10
12,2,4,0,822,10
13,0,4,1,822,10
14,2,3,0,822,10
15,2,1,0,822,10
16,0,1,1,822,10
17,2,2,0,822,10
18,0,1,1,822,10
19,0,3,1,822,10
20,1,2,1,822,10
21,1,1,1,822,10
22,0,3,1,822,10
23,1,2,1,822,10
24,1,4,1,822,10
25,1,4,1,822,10
26,0,4,1,822,10
27,0,3,1,822,10
28,1,4,0,822,10
29,2,2,0,822,10
30,1,2,0,822,10
31,1,1,1,822,10
32,2,4,0,822,10
33,1,4,0,822,10
34,0,1,1,822,10
35,1,2,1,822,10
36,0,2,1,822,10
37,2,1,1,822,10
38,0,3,0,822,10
39,1,4,0,822,10
40,2,4,0,822,10
41,2,3,0,822,10
42,1,4,1,822,10
43,1,1,1,822,10
44,2,4,0,822,10
45,0,1,1,822,10
1,2,4,0,823,10
2,0,2,1,823,10
3,1,3,1,823,10
4,0,4,1,823,10
5,0,3,1,823,10
6,2,1,1,823,10
7,1,4,0,823,10
8,1,2,1,823,10
9,2,1,0,823,10
10,1,4,0,823,10
11,2,3,0,823,10
12,2,1,0,823,10
13,2,1,0,823,10
14,1,1,0,823,10
15,0,2,1,823,10
16,2,3,0,823,10
17,0,1,0,823,10
18,2,4,1,823,10
19,1,4,1,823,10
20,1,2,1,823,10
21,0,4,1,823,10
22,2,1,0,823,10
23,0,4,1,823,10
24,1,2,1,823,10
25,2,2,0,823,10
26,2,4,0,823,10
27,0,4,1,823,10
28,0,3,0,823,10
29,0,4,1,823,10
30,1,4,1,823,10
31,0,4,1,823,10
32,0,1,0,823,10
33,1,3,1,823,10
34,1,2,0,823,10
35,2,3,0,823,10
36,0,4,1,823,10
37,2,4,0,823,10
38,1,2,1,823,10
39,0,4,1,823,10
40,1,3,1,823,10
41,1,2,1,823,10
42,0,4,1,823,10
43,2,4,0,823,10
44,2,1,0,823,10
45,1,3,0,823,10
1,2,1,0,824,10
2,0,4,1,824,10
3,1,2,0,824,10
4,0,1,1,824,10
5,1,2,1,824,10
6,0,1,1,824,10
7,0,4,1,824,10
8,1,3,0,824,10
9,1,3,0,824,10
10,1,3,0,824,10
11,0,2,1,824,10
12,1,2,0,824,10
13,2,3,0,824,10
14,1,2,1,824,10
15,2,4,0,824,10
16,1,2,1,824,10
17,0,2,1,824,10
18,0,2,1,824,10
19,0,3,1,824,10
20,2,3,0,824,10
21,1,2,1,824,10
22,1,2,0,824,10
23,1,2,0,824,10
24,2,3,0,824,10
25,2,1,0,824,10
26,2,2,1,824,10
27,2,2,0,824,10
28,2,1,0,824,10
29,2,4,0,824,10
30,0,4,1,824,10
31,0,4,1,824,10
32,1,1,0,824,10
33,2,3,0,824,10
34,0,1,1,824,10
35,2,4,0,824,10
36,1,2,1,824,10
37,1,3,1,824,10
38,0,4,0,824,10
39,0,2,1,824,10
40,0,3,1,824,10
41,0,1,1,824,10
42,2,4,0,824,10
43,1,4,0,824,10
44,2,3,0,824,10
45,2,3,0,824,10
1,0,4,1,825,10
2,2,2,0,825,10
3,1,1,1,825,10
4,2,1,0,825,10
5,0,1,1,825,10
6,0,2,1,825,10
7,0,3,1,825,10
8,2,4,0,825,10
9,0,3,1,825,10
10,1,2,1,825,10
11,2,3,0,825,10
12,0,2,1,825,10
13,1,2,1,825,10
14,2,4,0,825,10
15,0,2,1,825,10
16,0,1,1,825,10
17,2,4,0,825,10
18,1,2,0,825,10
19,2,1,0,825,10
20,2,1,0,825,10
21,1,3,1,825,10
22,1,2,0,825,10
23,1,4,1,825,10
24,2,2,1,825,10
25,0,3,1,825,10
26,0,1,1,825,10
27,0,3,0,825,10
28,0,4,1,825,10
29,2,3,0,825,10
30,1,1,1,825,10
31,0,2,1,825,10
32,2,1,0,825,10
33,2,3,0,825,10
34,2,2,0,825,10
35,1,3,0,825,10
36,1,4,1,825,10
37,1,3,1,825,10
38,2,1,0,825,10
39,0,3,1,825,10
40,1,3,0,825,10
41,1,3,0,825,10
42,0,1,1,825,10
43,1,3,1,825,10
44,1,3,0,825,10
45,2,1,0,825,10
1,0,4,1,826,10
2,2,4,0,826,10
3,0,2,1,826,10
4,1,4,0,826,10
5,1,3,1,826,10
6,0,3,1,826,10
7,0,3,1,826,10
8,2,1,0,826,10
9,2,4,0,826,10
10,0,4,1,826,10
11,1,2,1,826,10
12,0,1,1,826,10
13,0,2,1,826,10
14,2,1,0,826,10
15,0,2,1,826,10
16,0,2,0,826,10
17,0,3,1,826,10
18,1,4,0,826,10
19,2,4,0,826,10
20,2,3,1,826,10
21,2,1,0,826,10
22,1,4,0,826,10
23,2,1,0,826,10
24,1,4,1,826,10
25,1,3,0,826,10
26,2,2,0,826,10
27,0,4,1,826,10
28,1,2,1,826,10
29,1,2,0,826,10
30,1,1,1,826,10
31,2,1,0,826,10
32,1,2,1,826,10
33,1,2,1,826,10
34,2,1,0,826,10
35,2,3,0,826,10
36,1,1,1,826,10
37,0,2,1,826,10
38,1,3,1,826,10
39,2,1,0,826,10
40,0,3,1,826,10
41,0,2,1,826,10
42,1,3,1,826,10
43,0,3,1,826,10
44,2,4,0,826,10
45,2,1,0,826,10
1,1,1,1,827,10
2,1,2,1,827,10
3,1,4,1,827,10
4,2,2,0,827,10
5,2,4,0,827,10
6,2,3,0,827,10
7,2,2,0,827,10
8,1,1,0,827,10
9,1,4,0,827,10
10,0,1,0,827,10
11,0,2,1,827,10
12,0,3,1,827,10
13,2,2,0,827,10
14,2,1,0,827,10
15,0,3,1,827,10
16,0,4,1,827,10
17,2,1,0,827,10
18,1,2,1,827,10
19,1,4,1,827,10
20,2,1,0,827,10
21,2,3,0,827,10
22,1,4,1,827,10
23,1,3,1,827,10
24,0,2,1,827,10
25,0,4,1,827,10
26,0,4,1,827,10
27,1,4,0,827,10
28,2,3,0,827,10
29,1,2,1,827,10
30,1,2,0,827,10
31,0,1,1,827,10
32,2,3,0,827,10
33,1,3,1,827,10
34,0,2,1,827,10
35,0,3,1,827,10
36,2,2,0,827,10
37,0,4,1,827,10
38,2,1,0,827,10
39,2,2,0,827,10
40,0,4,1,827,10
41,0,1,1,827,10
42,2,4,0,827,10
43,0,3,1,827,10
44,1,2,1,827,10
45,1,3,1,827,10
1,0,2,1,828,10
2,2,1,0,828,10
3,2,3,0,828,10
4,1,1,1,828,10
5,2,1,0,828,10
6,0,1,1,828,10
7,2,1,0,828,10
8,1,3,1,828,10
9,0,2,1,828,10
10,0,2,1,828,10
11,0,4,1,828,10
12,1,2,0,828,10
13,0,2,1,828,10
14,2,3,0,828,10
15,1,1,1,828,10
16,0,3,1,828,10
17,1,2,0,828,10
18,2,2,0,828,10
19,1,2,1,828,10
20,2,2,0,828,10
21,0,4,1,828,10
22,1,3,1,828,10
23,1,1,1,828,10
24,0,3,1,828,10
25,0,1,1,828,10
26,0,3,1,828,10
27,0,1,0,828,10
28,1,2,1,828,10
29,1,2,0,828,10
30,0,3,0,828,10
31,2,2,0,828,10
32,1,2,1,828,10
33,2,2,0,828,10
34,1,2,0,828,10
35,1,4,0,828,10
36,0,4,1,828,10
37,2,2,0,828,10
38,2,1,0,828,10
39,2,2,0,828,10
40,2,1,0,828,10
41,0,4,1,828,10
42,2,3,0,828,10
43,1,1,1,828,10
44,1,1,0,828,10
45,2,4,0,828,10
1,1,3,0,829,10
2,1,2,1,829,10
3,0,4,1,829,10
4,1,2,1,829,10
5,2,4,0,829,10
6,1,2,0,829,10
7,2,4,0,829,10
8,1,4,0,829,10
9,0,2,1,829,10
10,2,2,0,829,10
11,0,4,1,829,10
12,2,2,0,829,10
13,2,2,0,829,10
14,0,2,1,829,10
15,1,3,0,829,10
16,1,4,0,829,10
17,0,1,1,829,10
18,2,1,0,829,10
19,1,2,1,829,10
20,0,2,1,829,10
21,0,3,1,829,10
22,0,3,1,829,10
23,2,3,0,829,10
24,1,1,0,829,10
25,1,1,1,829,10
26,0,1,1,829,10
27,2,1,0,829,10
28,2,3,1,829,10
29,0,1,1,829,10
30,2,2,0,829,10
31,1,1,1,829,10
32,0,4,1,829,10
33,1,4,0,829,10
34,0,1,1,829,10
35,1,3,1,829,10
36,0,4,1,829,10
37,2,1,0,829,10
38,1,2,1,829,10
39,0,4,1,829,10
40,2,3,0,829,10
41,2,4,0,829,10
42,2,2,0,829,10
43,1,2,1,829,10
44,2,1,0,829,10
45,0,2,1,829,10
1,2,1,0,830,10
2,0,3,1,830,10
3,0,3,1,830,10
4,2,2,0,830,10
5,1,3,1,830,10
6,0,4,1,830,10
7,1,1,1,830,10
8,0,3,1,830,10
9,2,2,0,830,10
10,0,3,1,830,10
11,1,3,0,830,10
12,0,3,1,830,10
13,0,4,1,830,10
14,2,4,0,830,10
15,0,3,1,830,10
16,1,3,1,830,10
17,2,4,0,830,10
18,0,4,1,830,10
19,1,3,0,830,10
20,1,2,1,830,10
21,2,1,0,830,10
22,0,2,1,830,10
23,2,3,0,830,10
24,1,2,1,830,10
25,1,1,0,830,10
26,2,2,0,830,10
27,1,1,1,830,10
28,2,1,0,830,10
29,1,4,0,830,10
30,2,1,0,830,10
31,0,4,1,830,10
32,0,1,1,830,10
33,1,1,1,830,10
34,0,1,0,830,10
35,2,4,0,830,10
36,2,4,0,830,10
37,1,4,1,830,10
38,0,2,1,830,10
39,1,1,1,830,10
40,2,4,0,830,10
41,1,2,0,830,10
42,2,2,0,830,10
43,2,3,0,830,10
44,1,2,1,830,10
45,0,2,1,830,10
1,1,2,0,831,10
2,1,3,1,831,10
3,0,1,1,831,10
4,1,4,1,831,10
5,2,1,0,831,10
6,2,4,0,831,10
7,2,2,0,831,10
8,0,4,1,831,10
9,0,2,1,831,10
10,2,4,0,831,10
11,0,4,1,831,10
12,2,1,0,831,10
13,0,1,1,831,10
14,1,3,0,831,10
15,2,4,0,831,10
16,0,1,1,831,10
17,0,1,0,831,10
18,0,4,1,831,10
19,1,1,0,831,10
20,2,1,0,831,10
21,0,1,1,831,10
22,2,3,0,831,10
23,1,1,1,831,10
24,1,2,1,831,10
25,2,1,0,831,10
26,0,3,0,831,10
27,1,1,1,831,10
28,1,4,1,831,10
29,1,4,1,831,10
30,1,4,1,831,10
31,0,1,1,831,10
32,0,3,1,831,10
33,2,3,0,831,10
34,0,3,1,831,10
35,1,3,0,831,10
36,2,4,0,831,10
37,0,4,1,831,10
38,1,3,1,831,10
39,1,4,0,831,10
40,2,2,0,831,10
41,2,1,0,831,10
42,2,2,0,831,10
43,2,3,0,831,10
44,1,3,0,831,10
45,0,1,1,831,10
1,0,4,0,832,10
2,2,3,0,832,10
3,1,2,1,832,10
4,2,1,0,832,10
5,2,1,0,832,10
6,0,1,1,832,10
7,2,2,0,832,10
8,2,4,0,832,10
9,1,2,1,832,10
10,0,2,1,832,10
11,1,4,0,832,10
12,1,3,1,832,10
13,2,3,0,832,10
14,0,2,1,832,10
15,1,4,0,832,10
16,1,1,0,832,10
17,0,2,1,832,10
18,2,2,0,832,10
19,1,3,0,832,10
20,2,4,0,832,10
21,1,3,1,832,10
22,0,4,1,832,10
23,0,2,1,832,10
24,1,1,1,832,10
25,0,4,1,832,10
26,2,2,0,832,10
27,0,3,1,832,10
28,2,2,0,832,10
29,0,1,1,832,10
30,0,1,1,832,10
31,2,1,0,832,10
32,0,1,1,832,10
33,2,4,0,832,10
34,0,4,1,832,10
35,1,2,1,832,10
36,2,4,0,832,10
37,2,3,0,832,10
38,1,2,1,832,10
39,1,4,0,832,10
40,1,1,0,832,10
41,1,2,1,832,10
42,0,4,1,832,10
43,0,2,1,832,10
44,2,4,0,832,10
45,1,1,1,832,10
1,0,4,1,833,10
2,0,4,1,833,10
3,2,3,0,833,10
4,0,2,1,833,10
5,0,4,1,833,10
6,0,4,1,833,10
7,1,2,1,833,10
8,1,4,1,833,10
9,0,4,1,833,10
10,0,2,1,833,10
11,2,2,0,833,10
12,2,4,0,833,10
13,2,4,1,833,10
14,1,4,1,833,10
15,1,2,1,833,10
16,1,3,1,833,10
17,0,4,1,833,10
18,1,4,1,833,10
19,0,3,1,833,10
20,2,1,0,833,10
21,2,1,0,833,10
22,2,1,0,833,10
23,2,4,1,833,10
24,2,1,0,833,10
25,1,2,0,833,10
26,1,4,0,833,10
27,1,1,0,833,10
28,2,1,0,833,10
29,0,2,0,833,10
30,1,1,1,833,10
31,0,1,1,833,10
32,1,1,0,833,10
33,2,3,0,833,10
34,1,4,1,833,10
35,1,3,0,833,10
36,2,3,0,833,10
37,0,4,0,833,10
38,2,3,0,833,10
39,2,4,0,833,10
40,1,3,1,833,10
41,0,2,1,833,10
42,0,1,1,833,10
43,1,3,1,833,10
44,2,3,0,833,10
45,0,2,1,833,10
1,1,3,1,834,10
2,0,2,1,834,10
3,0,1,1,834,10
4,0,3,1,834,10
5,1,1,0,834,10
6,2,1,0,834,10
7,2,1,0,834,10
8,1,1,0,834,10
9,1,3,1,834,10
10,1,3,1,834,10
11,0,1,1,834,10
12,2,1,0,834,10
13,1,1,1,834,10
14,0,4,1,834,10
15,0,2,1,834,10
16,2,1,0,834,10
17,0,2,1,834,10
18,2,2,0,834,10
19,0,3,1,834,10
20,1,4,1,834,10
21,2,1,0,834,10
22,2,2,0,834,10
23,1,3,0,834,10
24,1,1,0,834,10
25,2,3,0,834,10
26,0,3,1,834,10
27,2,1,0,834,10
28,2,4,0,834,10
29,2,4,0,834,10
30,1,1,1,834,10
31,0,3,1,834,10
32,1,4,1,834,10
33,0,2,1,834,10
34,1,3,0,834,10
35,2,3,0,834,10
36,2,2,0,834,10
37,1,3,1,834,10
38,0,3,1,834,10
39,1,2,1,834,10
40,0,2,1,834,10
41,0,2,1,834,10
42,1,1,1,834,10
43,0,1,1,834,10
44,2,4,0,834,10
45,2,4,1,834,10
1,1,2,1,835,10
2,1,4,0,835,10
3,0,3,0,835,10
4,0,4,1,835,10
5,1,1,0,835,10
6,0,4,1,835,10
7,1,1,1,835,10
8,2,2,0,835,10
9,2,1,0,835,10
10,2,4,0,835,10
11,0,2,1,835,10
12,0,4,1,835,10
13,2,1,0,835,10
14,0,2,1,835,10
15,0,3,1,835,10
16,0,1,1,835,10
17,1,2,0,835,10
18,0,3,1,835,10
19,2,4,0,835,10
20,2,3,0,835,10
21,1,1,1,835,10
22,2,2,0,835,10
23,1,3,1,835,10
24,2,2,0,835,10
25,2,2,0,835,10
26,2,2,0,835,10
27,2,3,0,835,10
28,0,1,1,835,10
29,0,2,1,835,10
30,0,1,1,835,10
31,0,2,1,835,10
32,0,3,1,835,10
33,1,2,1,835,10
34,1,2,0,835,10
35,1,1,0,835,10
36,1,1,1,835,10
37,1,4,1,835,10
38,2,4,0,835,10
39,2,1,1,835,10
40,2,4,0,835,10
41,1,1,1,835,10
42,2,3,0,835,10
43,1,1,0,835,10
44,1,3,1,835,10
45,0,3,1,835,10
1,2,1,0,836,10
2,2,3,0,836,10
3,0,1,1,836,10
4,1,3,0,836,10
5,2,1,0,836,10
6,1,1,1,836,10
7,1,3,0,836,10
8,2,2,0,836,10
9,2,3,0,836,10
10,0,3,1,836,10
11,1,1,1,836,10
12,2,1,0,836,10
13,0,4,1,836,10
14,0,1,1,836,10
15,1,1,1,836,10
16,1,4,0,836,10
17,1,4,1,836,10
18,0,2,1,836,10
19,2,1,0,836,10
20,0,1,1,836,10
21,2,3,0,836,10
22,1,2,1,836,10
23,1,2,1,836,10
24,0,2,1,836,10
25,0,1,1,836,10
26,0,2,0,836,10
27,0,1,0,836,10
28,1,4,0,836,10
29,1,3,1,836,10
30,2,2,1,836,10
31,0,3,1,836,10
32,1,4,0,836,10
33,0,4,1,836,10
34,2,3,0,836,10
35,2,4,0,836,10
36,2,4,0,836,10
37,2,3,0,836,10
38,1,3,1,836,10
39,1,4,0,836,10
40,2,1,0,836,10
41,0,3,1,836,10
42,1,1,1,836,10
43,0,3,1,836,10
44,0,2,1,836,10
45,2,1,0,836,10
1,0,1,1,837,10
2,0,3,1,837,10
3,2,4,0,837,10
4,1,4,1,837,10
5,1,3,0,837,10
6,0,1,1,837,10
7,1,2,1,837,10
8,0,2,1,837,10
9,0,3,1,837,10
10,0,1,1,837,10
11,2,4,0,837,10
12,0,3,0,837,10
13,2,2,0,837,10
14,1,1,1,837,10
15,2,1,0,837,10
16,2,2,1,837,10
17,2,3,0,837,10
18,2,4,0,837,10
19,0,4,1,837,10
20,1,1,1,837,10
21,1,2,1,837,10
22,1,1,1,837,10
23,1,2,0,837,10
24,1,3,1,837,10
25,2,1,0,837,10
26,0,1,1,837,10
27,2,1,0,837,10
28,1,1,1,837,10
29,2,4,0,837,10
30,1,1,1,837,10
31,0,3,1,837,10
32,2,1,0,837,10
33,0,3,1,837,10
34,0,1,1,837,10
35,1,4,1,837,10
36,2,2,0,837,10
37,2,4,1,837,10
38,2,3,0,837,10
39,0,3,1,837,10
40,0,2,1,837,10
41,1,2,0,837,10
42,1,4,1,837,10
43,2,2,0,837,10
44,0,2,1,837,10
45,1,1,0,837,10
1,0,1,1,838,10
2,1,4,1,838,10
3,0,4,1,838,10
4,2,2,0,838,10
5,0,1,1,838,10
6,1,4,0,838,10
7,0,3,1,838,10
8,1,2,0,838,10
9,1,4,1,838,10
10,2,4,0,838,10
11,2,3,0,838,10
12,1,2,0,838,10
13,2,4,1,838,10
14,2,1,0,838,10
15,2,4,0,838,10
16,1,4,0,838,10
17,1,3,1,838,10
18,0,4,1,838,10
19,1,1,1,838,10
20,0,2,1,838,10
21,0,1,1,838,10
22,2,3,0,838,10
23,1,2,0,838,10
24,0,4,1,838,10
25,0,2,1,838,10
26,0,1,1,838,10
27,0,2,1,838,10
28,2,4,0,838,10
29,1,2,1,838,10
30,2,3,0,838,10
31,0,1,0,838,10
32,0,2,1,838,10
33,2,4,0,838,10
34,2,1,0,838,10
35,1,4,1,838,10
36,2,3,0,838,10
37,2,3,0,838,10
38,1,3,1,838,10
39,1,4,1,838,10
40,1,4,1,838,10
41,2,2,0,838,10
42,1,3,1,838,10
43,0,1,1,838,10
44,2,2,1,838,10
45,0,2,0,838,10
1,2,2,0,839,10
2,0,4,1,839,10
3,2,4,0,839,10
4,0,1,1,839,10
5,0,4,1,839,10
6,1,2,1,839,10
7,0,4,0,839,10
8,1,3,1,839,10
9,0,3,1,839,10
10,1,2,1,839,10
11,0,3,1,839,10
12,2,2,0,839,10
13,0,4,1,839,10
14,1,3,1,839,10
15,2,1,0,839,10
16,2,4,0,839,10
17,1,1,1,839,10
18,0,3,1,839,10
19,0,4,1,839,10
20,1,4,1,839,10
21,2,1,0,839,10
22,2,2,0,839,10
23,2,2,0,839,10
24,2,1,0,839,10
25,1,1,1,839,10
26,0,2,1,839,10
27,1,4,1,839,10
28,2,2,0,839,10
29,0,4,1,839,10
30,2,2,0,839,10
31,1,3,0,839,10
32,1,2,1,839,10
33,2,4,0,839,10
34,0,1,1,839,10
35,1,3,1,839,10
36,1,2,0,839,10
37,0,2,1,839,10
38,2,2,0,839,10
39,0,4,1,839,10
40,2,4,0,839,10
41,1,4,0,839,10
42,1,1,0,839,10
43,2,2,0,839,10
44,1,3,0,839,10
45,0,4,1,839,10
1,0,3,1,840,10
2,1,1,1,840,10
3,1,2,1,840,10
4,2,3,0,840,10
5,1,4,0,840,10
6,1,1,1,840,10
7,0,1,1,840,10
8,2,1,0,840,10
9,1,2,1,840,10
10,2,3,0,840,10
11,0,4,1,840,10
12,1,3,1,840,10
13,2,4,0,840,10
14,1,2,0,840,10
15,0,1,1,840,10
16,2,4,0,840,10
17,2,2,0,840,10
18,0,2,1,840,10
19,0,2,1,840,10
20,2,3,1,840,10
21,1,4,1,840,10
22,2,1,0,840,10
23,1,4,0,840,10
24,0,4,1,840,10
25,1,2,0,840,10
26,2,3,0,840,10
27,0,3,1,840,10
28,2,3,0,840,10
29,0,2,1,840,10
30,0,1,1,840,10
31,1,2,1,840,10
32,1,2,0,840,10
33,1,4,1,840,10
34,1,4,0,840,10
35,0,1,1,840,10
36,2,1,1,840,10
37,2,3,0,840,10
38,2,3,0,840,10
39,1,2,1,840,10
40,2,3,0,840,10
41,0,2,1,840,10
42,2,1,0,840,10
43,0,3,1,840,10
44,0,4,1,840,10
45,0,1,1,840,10
1,0,1,1,841,10
2,0,1,1,841,10
3,2,1,0,841,10
4,2,2,0,841,10
5,0,4,1,841,10
6,2,4,0,841,10
7,0,3,1,841,10
8,1,1,0,841,10
9,1,3,0,841,10
10,2,2,0,841,10
11,2,3,0,841,10
12,0,4,1,841,10
13,0,3,1,841,10
14,0,1,1,841,10
15,1,2,1,841,10
16,2,2,0,841,10
17,1,3,0,841,10
18,2,3,0,841,10
19,2,4,0,841,10
20,1,3,1,841,10
21,1,2,1,841,10
22,1,1,0,841,10
23,0,3,1,841,10
24,0,3,1,841,10
25,1,2,0,841,10
26,0,2,1,841,10
27,2,4,0,841,10
28,1,3,1,841,10
29,1,3,0,841,10
30,0,3,1,841,10
31,0,3,1,841,10
32,2,2,0,841,10
33,2,4,0,841,10
34,0,3,1,841,10
35,1,4,0,841,10
36,1,3,1,841,10
37,2,1,0,841,10
38,1,4,1,841,10
39,0,2,1,841,10
40,1,4,1,841,10
41,0,3,1,841,10
42,2,2,0,841,10
43,2,2,0,841,10
44,2,1,0,841,10
45,1,4,1,841,10
1,2,2,0,842,10
2,2,4,0,842,10
3,2,2,0,842,10
4,2,4,0,842,10
5,0,3,1,842,10
6,1,2,1,842,10
7,1,4,1,842,10
8,2,3,0,842,10
9,2,1,0,842,10
10,0,4,0,842,10
11,1,1,1,842,10
12,1,2,1,842,10
13,1,2,0,842,10
14,0,4,1,842,10
15,0,4,1,842,10
16,1,3,1,842,10
17,0,3,1,842,10
18,0,4,1,842,10
19,0,3,1,842,10
20,1,4,0,842,10
21,0,1,1,842,10
22,0,1,1,842,10
23,2,1,0,842,10
24,1,4,0,842,10
25,2,1,0,842,10
26,1,4,0,842,10
27,1,4,1,842,10
28,2,4,0,842,10
29,2,4,0,842,10
30,1,1,0,842,10
31,0,1,1,842,10
32,2,2,1,842,10
33,0,4,1,842,10
34,1,2,1,842,10
35,0,3,1,842,10
36,0,1,1,842,10
37,1,1,1,842,10
38,1,2,1,842,10
39,2,3,0,842,10
40,0,1,1,842,10
41,2,3,0,842,10
42,1,2,0,842,10
43,0,4,1,842,10
44,2,3,0,842,10
45,2,1,0,842,10
1,1,3,0,843,10
2,0,2,1,843,10
3,2,1,0,843,10
4,0,3,1,843,10
5,1,1,1,843,10
6,0,4,1,843,10
7,2,2,0,843,10
8,0,1,1,843,10
9,2,4,0,843,10
10,0,3,0,843,10
11,1,2,1,843,10
12,0,4,1,843,10
13,0,1,1,843,10
14,1,3,0,843,10
15,0,3,1,843,10
16,0,1,1,843,10
17,2,3,0,843,10
18,2,2,0,843,10
19,1,3,1,843,10
20,1,1,1,843,10
21,1,2,0,843,10
22,2,2,1,843,10
23,2,4,0,843,10
24,2,4,0,843,10
25,1,1,1,843,10
26,2,4,0,843,10
27,0,2,1,843,10
28,0,4,1,843,10
29,1,2,0,843,10
30,0,3,1,843,10
31,1,3,1,843,10
32,1,4,0,843,10
33,0,3,1,843,10
34,2,3,0,843,10
35,0,1,1,843,10
36,2,1,0,843,10
37,1,3,0,843,10
38,2,2,0,843,10
39,1,1,1,843,10
40,0,3,1,843,10
41,1,3,0,843,10
42,2,2,0,843,10
43,1,2,1,843,10
44,2,2,0,843,10
45,2,4,0,843,10
1,2,4,0,844,10
2,1,4,1,844,10
3,1,2,1,844,10
4,2,2,0,844,10
5,0,1,1,844,10
6,2,3,0,844,10
7,1,4,0,844,10
8,0,2,1,844,10
9,1,3,1,844,10
10,2,3,0,844,10
11,1,3,0,844,10
12,0,3,1,844,10
13,0,2,1,844,10
14,2,4,0,844,10
15,1,1,1,844,10
16,2,3,0,844,10
17,0,1,1,844,10
18,0,1,1,844,10
19,1,4,1,844,10
20,1,4,0,844,10
21,1,2,1,844,10
22,2,2,0,844,10
23,2,4,0,844,10
24,2,3,0,844,10
25,1,1,1,844,10
26,2,3,0,844,10
27,1,2,1,844,10
28,2,4,0,844,10
29,0,3,1,844,10
30,0,3,1,844,10
31,0,3,1,844,10
32,2,4,0,844,10
33,0,2,1,844,10
34,0,4,1,844,10
35,2,4,0,844,10
36,1,3,0,844,10
37,0,1,1,844,10
38,0,1,1,844,10
39,2,4,0,844,10
40,1,3,1,844,10
41,1,3,1,844,10
42,0,2,1,844,10
43,1,4,0,844,10
44,0,1,1,844,10
45,2,1,0,844,10
1,2,3,0,845,10
2,1,4,1,845,10
3,0,2,1,845,10
4,2,4,0,845,10
5,1,1,0,845,10
6,1,1,1,845,10
7,2,2,1,845,10
8,2,3,0,845,10
9,1,1,1,845,10
10,2,2,1,845,10
11,1,3,1,845,10
12,0,3,1,845,10
13,0,2,1,845,10
14,0,3,1,845,10
15,0,3,1,845,10
16,2,3,0,845,10
17,0,2,1,845,10
18,0,3,1,845,10
19,0,4,1,845,10
