Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
9,1,3,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
10,2,4,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
11,1,3,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
12,2,3,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
13,0,2,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
14,1,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
15,0,2,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
16,1,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
17,0,3,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
18,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
19,1,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
20,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
21,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
22,2,3,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
23,1,3,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
24,0,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
25,2,2,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
26,0,2,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
27,0,3,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
28,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
29,0,1,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
30,1,4,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
31,1,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
32,1,2,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
33,2,2,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
34,0,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
35,0,4,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
36,2,3,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
37,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
38,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
39,2,2,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
40,2,1,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
41,1,2,0,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
42,1,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
43,0,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
44,1,2,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
45,0,4,1,sub-1009_5,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
1,0,4,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
2,0,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
3,0,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
4,2,3,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
5,2,4,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
6,1,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
7,2,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
8,0,2,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
9,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
10,0,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
11,1,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
12,0,3,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
13,2,1,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
14,2,1,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
15,0,3,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
16,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
17,2,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
18,1,2,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
19,2,4,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
20,0,2,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
21,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
22,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
23,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
24,2,1,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
25,2,4,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
26,0,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
27,0,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
28,2,1,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
29,2,4,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
30,0,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
31,1,2,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
32,1,2,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
33,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
34,2,3,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
35,1,3,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
36,1,2,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
37,0,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
38,1,1,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
39,0,1,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
40,2,4,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
41,2,3,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
42,0,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
43,2,2,0,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
44,0,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
45,1,4,1,sub-1009_6,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
1,2,2,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
2,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
3,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
4,0,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
5,1,3,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
6,1,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
7,2,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
8,1,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
9,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
10,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
11,1,1,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
12,1,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
13,1,1,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
14,0,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
15,2,1,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
16,1,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
17,1,2,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
18,2,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
19,2,3,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
20,2,1,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
21,0,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
22,2,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
23,1,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
24,2,3,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
25,2,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
26,2,1,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
27,1,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
28,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
29,1,2,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
30,2,1,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
31,0,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
32,0,2,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
33,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
34,1,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
35,1,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
36,2,1,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
37,1,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
38,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
39,1,4,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
40,2,2,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
41,2,1,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
42,0,3,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
43,0,1,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
44,2,2,0,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
45,0,4,1,sub-1009_7,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
1,1,4,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
2,0,4,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
3,0,3,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
4,0,4,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
5,0,2,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
6,1,4,0,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
7,2,2,0,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
8,0,4,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
9,2,1,0,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
10,0,2,1,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
11,1,3,0,sub-1009_8,0.8864954677462004,0.0125106296856825,0.1261132018760056,0.9874713047634088,0.9871534476241418,1.2745854639053375e-05
