Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta,Decay
31,2,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
32,2,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
33,0,1,1,9,0.8825213173490716,4.263097213941335,0.02577741512534408
34,0,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
35,0,1,1,9,0.8825213173490716,4.263097213941335,0.02577741512534408
36,2,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
37,1,1,1,9,0.8825213173490716,4.263097213941335,0.02577741512534408
38,0,1,1,9,0.8825213173490716,4.263097213941335,0.02577741512534408
39,1,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
40,2,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
41,1,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
42,2,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
43,0,1,1,9,0.8825213173490716,4.263097213941335,0.02577741512534408
44,2,1,0,9,0.8825213173490716,4.263097213941335,0.02577741512534408
45,1,1,1,9,0.8825213173490716,4.263097213941335,0.02577741512534408
1,2,4,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
2,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
3,0,1,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
4,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
5,1,4,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
6,2,1,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
7,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
8,1,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
9,2,1,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
10,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
11,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
12,1,1,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
13,1,2,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
14,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
15,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
16,2,4,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
17,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
18,1,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
19,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
20,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
21,1,4,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
22,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
23,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
24,1,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
25,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
26,1,3,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
27,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
28,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
29,1,1,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
30,1,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
31,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
32,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
33,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
34,1,1,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
35,1,2,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
36,1,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
37,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
38,2,4,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
39,0,4,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
40,1,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
41,0,2,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
42,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
43,2,1,0,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
44,1,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
45,0,4,1,10,0.30690299322380477,3.6785810969762327,0.07687703640184487
1,2,3,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
2,0,3,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
3,0,2,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
4,0,1,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
5,0,1,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
6,1,3,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
7,0,1,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
8,2,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
9,2,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
10,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
11,1,3,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
12,1,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
13,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
14,0,2,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
15,0,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
16,1,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
17,0,2,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
18,0,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
19,2,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
20,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
21,0,3,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
22,1,2,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
23,1,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
24,0,3,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
25,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
26,0,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
27,1,2,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
28,1,3,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
29,2,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
30,2,3,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
31,1,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
32,0,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
33,1,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
34,0,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
35,1,3,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
36,1,3,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
37,0,4,1,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
38,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
39,2,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
40,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
41,1,2,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
42,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
43,2,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
44,1,1,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
45,1,4,0,11,0.22738716927352934,1.2691101572035475,0.10056787966683986
1,0,2,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
2,1,1,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
3,2,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
4,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
5,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
6,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
7,1,3,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
8,1,1,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
9,2,4,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
10,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
11,1,1,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
12,0,3,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
13,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
14,1,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
15,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
16,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
17,1,2,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
18,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
19,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
20,1,3,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
21,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
22,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
23,1,4,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
24,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
25,1,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
26,2,2,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
27,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
28,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
29,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
30,1,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
31,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
32,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
33,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
34,1,3,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
35,1,4,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
36,2,3,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
37,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
38,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
39,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
40,1,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
41,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
42,1,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
43,1,4,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
44,2,1,0,12,0.6410658090423844,2.57925846343479,0.28018617208309915
45,0,4,1,12,0.6410658090423844,2.57925846343479,0.28018617208309915
1,2,2,0,13,0.7507388326944594,10.027838508853693,0.0
2,1,3,1,13,0.7507388326944594,10.027838508853693,0.0
3,0,3,1,13,0.7507388326944594,10.027838508853693,0.0
4,0,4,1,13,0.7507388326944594,10.027838508853693,0.0
5,1,4,1,13,0.7507388326944594,10.027838508853693,0.0
6,0,4,1,13,0.7507388326944594,10.027838508853693,0.0
7,0,4,0,13,0.7507388326944594,10.027838508853693,0.0
8,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
9,1,4,1,13,0.7507388326944594,10.027838508853693,0.0
10,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
11,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
12,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
13,1,4,1,13,0.7507388326944594,10.027838508853693,0.0
14,1,4,0,13,0.7507388326944594,10.027838508853693,0.0
15,1,1,0,13,0.7507388326944594,10.027838508853693,0.0
16,1,1,0,13,0.7507388326944594,10.027838508853693,0.0
17,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
18,2,1,1,13,0.7507388326944594,10.027838508853693,0.0
19,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
20,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
21,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
22,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
23,1,1,1,13,0.7507388326944594,10.027838508853693,0.0
24,2,1,1,13,0.7507388326944594,10.027838508853693,0.0
25,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
26,1,1,1,13,0.7507388326944594,10.027838508853693,0.0
27,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
28,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
29,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
30,0,1,0,13,0.7507388326944594,10.027838508853693,0.0
31,1,1,1,13,0.7507388326944594,10.027838508853693,0.0
32,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
33,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
34,1,1,0,13,0.7507388326944594,10.027838508853693,0.0
35,1,1,1,13,0.7507388326944594,10.027838508853693,0.0
36,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
37,1,1,1,13,0.7507388326944594,10.027838508853693,0.0
38,1,1,1,13,0.7507388326944594,10.027838508853693,0.0
39,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
40,1,1,0,13,0.7507388326944594,10.027838508853693,0.0
41,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
42,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
43,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
44,2,1,0,13,0.7507388326944594,10.027838508853693,0.0
45,0,1,1,13,0.7507388326944594,10.027838508853693,0.0
1,2,4,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
2,0,1,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
3,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
4,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
5,1,2,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
6,2,2,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
7,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
8,1,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
9,0,3,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
10,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
11,1,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
12,1,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
13,2,2,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
14,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
15,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
16,1,3,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
17,1,1,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
18,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
19,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
20,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
21,1,2,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
22,1,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
23,2,2,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
24,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
25,0,3,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
26,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
27,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
28,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
29,1,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
30,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
31,1,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
32,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
33,2,4,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
34,0,3,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
35,1,2,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
36,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
37,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
38,2,1,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
39,2,2,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
40,1,1,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
41,1,2,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
42,1,4,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
43,1,1,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
44,2,2,0,14,0.980517546025268,1.5654358757509346,0.3088968144063322
45,0,4,1,14,0.980517546025268,1.5654358757509346,0.3088968144063322
1,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
2,0,3,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
3,1,2,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
4,1,4,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
5,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
6,1,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
7,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
8,0,4,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
9,0,4,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
10,2,4,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
11,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
12,0,4,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
13,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
14,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
15,0,4,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
16,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
17,0,4,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
18,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
19,2,2,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
20,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
21,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
22,0,4,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
23,1,2,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
24,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
25,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
26,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
27,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
28,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
29,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
30,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
31,1,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
32,2,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
33,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
34,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
35,1,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
36,0,3,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
37,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
38,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
39,2,3,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
40,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
41,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
42,1,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
43,1,2,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
44,0,1,1,15,0.2830153123288503,19.979400237829694,0.16129721940718672
45,2,1,0,15,0.2830153123288503,19.979400237829694,0.16129721940718672
1,1,3,0,16,0.7305710727182817,14.340322914889573,0.0
2,1,1,1,16,0.7305710727182817,14.340322914889573,0.0
3,2,1,0,16,0.7305710727182817,14.340322914889573,0.0
4,2,2,1,16,0.7305710727182817,14.340322914889573,0.0
